algore,0.0015724660428369046
ludacris,0.0016373141430539653
chrisbrown,0.002983037014766428
channingtatum,0.0011754512344090261
thehill,0.00178094316238671
mashable,0.0013270159239977763
leodicaprio,0.0028840434344478538
ciara,0.003531356275283712
thereval,0.0011754512344090261
newsweek,0.0014758805780865384
marcorubio,0.003009479580206899
johnkasich,0.0011754512344090261
tgowdysc,0.0024509478397263013
sengillibrand,0.001569885381523797
jessicasimpson,0.0011754512344090261
kyliejenner,0.0076727877895384836
beyonce,0.003789617382013654
kendricklamar,0.004679873558215488
austinmahone,0.0017366886755479196
bobbyjindal,0.002707915226897466
nickiminaj,0.009201845893627466
billclinton,0.010304352873722944
foxsports,0.001448286998331096
travelleisure,0.0014182683479730246
corybooker,0.006475339243919254
kobebryant,0.002142640017380909
arianagrande,0.009411952051192576
latimes,0.0012749493489748567
ew,0.002308877395793871
sensanders,0.001740677068928202
carlyfiorina,0.002489999990502421
jcolenc,0.0011754512344090261
johncena,0.0017380473868158321
thehermancain,0.0012468191486197677
gov,0.001223275115445364
katyperry,0.006789186676625657
kdtrey5,0.004801613188366042
govchristie,0.002185316369624321
reince,0.006750353909920435
victoriajustice,0.0011754512344090261
aplusk,0.0018426936421086012
wsj,0.001753272022246466
joebiden,0.0013861840259922255
nickelodeontv,0.0013894304378819038
senatorreid,0.003736535288657681
kevinhart4real,0.016545300944696868
vanityfair,0.0031514940520737666
allenwest,0.001318671151403889
ryanseacrest,0.01079394943221076
speakerryan,0.002729355386111276
charliesheen,0.0022304062519184083
barackobama,0.010746678288868678
natgeophotos,0.0011754512344090261
lindsaylohan,0.0019584563190070017
people,0.0032287831384313443
mariahcarey,0.0013089232244720885
ellemagazine,0.0011754512344090261
foxnews,0.007558522665544477
kimkardashian,0.012650958708431905
astro_jose,0.0011754512344090261
wwd,0.0021746020333594093
usher,0.004195495872976968
liltunechi,0.0013155515354809
billboard,0.010449763101719689
gavinnewsom,0.0013272076333829949
jlo,0.0038752591094289423
iamdiddy,0.007249868617885488
govmikehuckabee,0.0013390024659866305
nancypelosi,0.0020874443781686925
abc,0.0016565082011089913
cbsnews,0.001619547446943588
oprah,0.005963756345031958
scottwalker,0.0021047438043006943
tmz,0.003423727563872287
krisjenner,0.003189185860733628
kendalljenner,0.012081324116774077
ricksantorum,0.0014609228912519927
stephenathome,0.0112725877204951
lmfao,0.0011754512344090261
taylorswift13,0.006144675312741913
justinbieber,0.011817954857132077
jimcarrey,0.0011754512344090261
parishilton,0.0019398473397514038
gop,0.002554522554348807
speakerboehner,0.007670512753344894
younghollywood,0.0011754512344090261
usatoday,0.0013842543257727297
hillaryclinton,0.018423771479680308
shaq,0.011506512941940597
business,0.0012468191486197677
mirandacosgrove,0.0011754512344090261
ronpaul,0.0011754512344090261
nbcnews,0.0015060886831996631
univision,0.0012956388399504855
elizabethforma,0.0663964245513123
treysongz,0.009099899516189015
stephencurry30,0.0064037112943168125
aliciakeys,0.002227489963538081
jerrybrowngov,0.0011754512344090261
tomhanks,0.0013842543257727297
kasimreed,0.0011754512344090261
blakeshelton,0.005952752080485746
hbo,0.005074370967092954
zacefron,0.0015213896260356404
realbencarson,0.0012854791010860807
donnabrazile,0.002418973877444057
senschumer,0.001390290791728781
stevemartintogo,0.0017292340430358909
senwarren,0.0016977746245176038
selenagomez,0.004027683046339163
housedemocrats,0.0011754512344090261
ddlovato,0.01251779164936284
kanyewest,0.004366161998857856
theellenshow,0.01564672408193545
johnlegend,0.003556396511043828
foramerica,0.0018430325663203835
rbreich,0.001228974599309576
marieclaire,0.009415023568954718
jimmyfallon,0.011913356582048189
therock,0.009173508557430005
mileycyrus,0.00944312152250345
mufihannemann,0.0011754512344090261
iamqueenlatifah,0.0014624702198635547
gabbygiffords,0.0011754512344090261
nbaontnt,0.004812091093813812
jimmykimmel,0.009918305557765366
tedcruz,0.002154799421173894
tyrabanks,0.0015768004834380575
johnkerry,0.005435816745693319
uninoticias,0.0011754512344090261
mindykaling,0.0036846513964878896
kelly_clarkson,0.004200281630621443
kourtneykardash,0.008044690474360341
dwstweets,0.00254209593607638
brunomars,0.0021300016761290654
iggyazalea,0.005424070832437437
conanobrien,0.0015201583064758085
teamcantor,0.0011754512344090261
andersoncooper,0.0011754512344090261
sentedcruz,0.0012854791010860807
britneyspears,0.00680144016443302
enews,0.0016422510910460845
govwalker,0.0024867671221193094
realdonaldtrump,0.07656476148362824
jtimberlake,0.004397525962560534
gadgetlab,0.0011754512344090261
darrellissa,0.0023049845876987256
washingtonpost,0.0019825620337084915
cosmopolitan,0.0041083372416703045
repjohnlewis,0.0016190418955098359
wiredscience,0.0011754512344090261
nbatv,0.002833419746393529
jessicaalba,0.0023904904148500917
jebbush,0.003171685100139629
womenshealthmag,0.001336047329608249
karlrove,0.0027816878990829883
condoleezzarice,0.0011754512344090261
nbc,0.0015461783971668333
digg,0.0011754512344090261
governorperry,0.0022005077796184514
voterocky2016,0.0011754512344090261
billgates,0.0017380473868158321
sarahpalinusa,0.0015164178510819082
whowhatwear,0.0012907640316178976
sarahksilverman,0.0033557958967262505
buzzfeed,0.003188958334194464
shawnmendes,0.002861438387830615
evalongoria,0.00295699314457426
xtina,0.0017200392934613054
azizansari,0.0011754512344090261
camerondallas,0.0017643787791967289
iamwill,0.021547337405316246
pharrell,0.009271800956471826
serenawilliams,0.00637350694541871
newtgingrich,0.004639434155984057
govgaryjohnson,0.0012188925734938254
potus,0.007518817536643395
bet,0.0023042216423513635
senmikelee,0.0019129196812533561
actuallynph,0.0019372551287292858
cnbc,0.0022323544249179886
thedemocrats,0.004115922620619142
politico,0.0013761258589235418
sethmacfarlane,0.0011754512344090261
marcanthony,0.002396952730177801
michelebachmann,0.0011754512344090261
dccc,0.0011754512344090261
goodhealth,0.0012907640316178976
ap,0.0023995423400750876
fortunemagazine,0.0021746020333594093
snoopdogg,0.00943062630827781
carmeloanthony,0.001691648340926301
tyga,0.00949561886356141
nikkihaley,0.0012854791010860807
lukebryanonline,0.0020163124913352886
rollingstone,0.008231471332231595
pryan,0.0031920063127681745
pink,0.0018728557682194439
ashleytisdale,0.0017635731774629415
joejonas,0.005301283962328245
khloekardashian,0.016109783715323872
teenvogue,0.001973338732203401
menshealthmag,0.0011754512344090261
alfranken,0.0012946430296561055
voguemagazine,0.006620894849776296
johnkingated,0.0011754512344090261
businessinsider,0.0015103108757676396
mittromney,0.005355040496868707
jimdemint,0.0013667467585543774
comedycentral,0.0018115772895030036
bigsean,0.0035840053008708117
slate,0.001223275115445364
nytimes,0.005130178416869989
randpaul,0.002356118119445497
jasoninthehouse,0.002609292167382556
sciencechannel,0.0021746020333594093
kingjames,0.006072655990948363
ladygaga,0.006536589517509166
parenting,0.0013744474635406872
ambassadorrice,0.0011754512344090261
joetrippi,0.0014354017353870876
wired,0.0028421833652707666
newyorker,0.0013419763675674233
wizkhalifa,0.004061066673511499
senjohnmccain,0.0035752565422512224
ericcantor,0.0011754512344090261
timkaine,0.001734127755985274
ericgarcetti,0.0011754512344090261
npr,0.0012964033363418944
davidaxelrod,0.003148368525895407
robertdowneyjr,0.0014564833501372427
wendydavis,0.0011754512344090261
nickjonas,0.004244491527150809
thr,0.002507865154395956
cntraveler,0.0011754512344090261
freedomworks,0.0011754512344090261
natgeotravel,0.0021746020333594093
berniesanders,0.0023845052639329626
50cent,0.004893396276467246
pitbull,0.001979501959121983
tppatriots,0.0011754512344090261
chrischristie,0.0013895446940112254
marvel,0.0015881318397230294
